,product_id,product_name,discounted_price,actual_price,rating,rating_count,main category,sub category,discount_percentage %,quality of product
1333,B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),765.0,970.0,4.2,6055.0,Home&Kitchen,HandBlenders,21.0,excellent
1334,B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",999.0,1500.0,4.2,386.0,Home&Kitchen,"Irons,Steamers&Accessories",33.0,excellent
1335,B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",587.0,1295.0,4.1,557.0,Home&Kitchen,YogurtMakers,55.0,excellent
1337,B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,699.0,850.0,4.1,1106.0,Home&Kitchen,"Irons,Steamers&Accessories",18.0,excellent
1338,B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",3799.0,6000.0,4.2,11935.0,Home&Kitchen,Vacuums&FloorCare,37.0,excellent
1339,B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,640.0,1020.0,4.1,5059.0,Home&Kitchen,ImmersionRods,37.0,excellent
1340,B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,979.0,1999.0,3.9,157.0,Home&Kitchen,FanHeaters,51.0,very good
1342,B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),3199.0,3500.0,4.2,1899.0,Home&Kitchen,"Irons,Steamers&Accessories",9.0,excellent
1343,B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",979.0,1395.0,4.2,15252.0,Home&Kitchen,HandMixers,30.0,excellent
1344,B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",929.0,2199.0,3.7,4.0,Home&Kitchen,ElectricHeaters,58.0,very good
1345,B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",3710.0,4330.0,3.7,1662.0,Home&Kitchen,Mills&Grinders,14.0,very good
1346,B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",2033.0,4295.0,3.4,422.0,Home&Kitchen,MixerGrinders,53.0,very good
1349,B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",949.0,2385.0,4.1,2311.0,Home&Kitchen,Kettles&HotWaterDispensers,60.0,excellent
1350,B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",2790.0,4890.0,3.9,588.0,Home&Kitchen,InstantWaterHeaters,43.0,very good
1351,B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),645.0,1100.0,4.0,3271.0,Home&Kitchen,"Irons,Steamers&Accessories",41.0,excellent
1352,B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",2237.81,3899.0,3.9,11004.0,Home&Kitchen,MixerGrinders,43.0,very good
1355,B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",825.0,825.0,4.0,3246.0,Home&Kitchen,WaterPurifierAccessories,0.0,excellent
1357,B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,697.0,1499.0,3.8,144.0,Home&Kitchen,InductionCooktop,54.0,very good
1358,B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",688.0,747.0,4.5,2280.0,Home&Kitchen,SmallApplianceParts&Accessories,8.0,excellent
1359,B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",2199.0,3999.0,3.5,340.0,Home&Kitchen,HalogenHeaters,45.0,very good
1361,B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),2699.0,3799.0,4.0,727.0,Home&Kitchen,InstantWaterHeaters,29.0,excellent
1362,B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",899.0,1999.0,4.0,832.0,Home&Kitchen,WaffleMakers&Irons,55.0,excellent
1363,B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",1090.0,2999.0,3.5,57.0,Home&Kitchen,FanHeaters,64.0,very good
1364,B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,295.0,599.0,4.0,1644.0,Home&Kitchen,DigitalKitchenScales,51.0,excellent
1365,B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",479.0,1999.0,3.4,1066.0,Home&Kitchen,Kettles&HotWaterDispensers,76.0,very good
1366,B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),2949.0,4849.0,4.2,7968.0,Home&Kitchen,InstantWaterHeaters,39.0,excellent
1367,B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),335.0,510.0,3.8,3195.0,Home&Kitchen,ImmersionRods,34.0,very good
1368,B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",293.0,499.0,4.1,1456.0,Home&Kitchen,DripCoffeeMachines,41.0,excellent
1369,B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",599.0,1299.0,4.2,590.0,Home&Kitchen,StovetopEspressoPots,54.0,excellent
1370,B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,499.0,999.0,4.3,1436.0,Home&Kitchen,WaterPurifierAccessories,50.0,excellent
1371,B07LDPLSZC,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",849.0,1190.0,4.2,4184.0,Home&Kitchen,"Irons,Steamers&Accessories",29.0,excellent
1372,B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",249.0,400.0,4.1,693.0,Home&Kitchen,DripCoffeeMachines,38.0,excellent
1373,B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,185.0,599.0,3.9,1306.0,Home&Kitchen,WaterPurifierAccessories,69.0,very good
1374,B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",778.0,999.0,3.3,8.0,Home&Kitchen,FanHeaters,22.0,very good
1375,B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),279.0,699.0,4.3,2326.0,Home&Kitchen,CoffeeMakerAccessories,60.0,excellent
1376,B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",215.0,1499.0,3.9,1004.0,Home&Kitchen,WaterPurifierAccessories,86.0,very good
1377,B07LDN9Q2P,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",889.0,1295.0,4.3,6400.0,Home&Kitchen,"Irons,Steamers&Accessories",31.0,excellent
1378,B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),1449.0,4999.0,3.6,63.0,Home&Kitchen,InstantWaterHeaters,71.0,very good
1379,B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",1190.0,2550.0,3.8,1181.0,Home&Kitchen,InstantWaterHeaters,53.0,very good
1380,B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,1799.0,1950.0,3.9,1888.0,Home&Kitchen,WaterFilters&Purifiers,8.0,very good
1382,B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),1799.0,3299.0,3.8,1846.0,Home&Kitchen,MixerGrinders,45.0,very good
1383,B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",2199.0,3895.0,3.9,1085.0,Home&Kitchen,MixerGrinders,44.0,very good
1384,B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",3685.0,5495.0,4.1,290.0,Home&Kitchen,Rice&PastaCookers,33.0,excellent
1385,B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),649.0,999.0,3.6,4.0,Home&Kitchen,JuicerMixerGrinders,35.0,very good
1387,B078WB1VWJ,"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",1110.0,1599.0,4.3,4022.0,Home&Kitchen,"Irons,Steamers&Accessories",31.0,excellent
1388,B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),1499.0,3500.0,4.7,2591.0,Home&Kitchen,InstantWaterHeaters,57.0,excellent
1389,B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),759.0,1999.0,4.3,532.0,Home&Kitchen,DigitalKitchenScales,62.0,excellent
1390,B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",2669.0,3199.0,3.9,260.0,Home&Kitchen,Vacuums&FloorCare,17.0,very good
1391,B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",929.0,1300.0,3.9,1672.0,Home&Kitchen,SandwichMakers,29.0,very good
1392,B07J2BQZD6,"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",199.0,399.0,3.7,7945.0,Home&Kitchen,LaundryBaskets,50.0,very good
1393,B07HK53XM4,"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt",279.0,599.0,3.5,1367.0,Home&Kitchen,"Irons,Steamers&Accessories",53.0,very good
1394,B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",549.0,999.0,4.0,1313.0,Home&Kitchen,HandBlenders,45.0,excellent
1395,B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,85.0,199.0,4.1,212.0,Home&Kitchen,IroningAccessories,57.0,excellent
1396,B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,499.0,1299.0,3.9,65.0,Home&Kitchen,JuicerMixerGrinders,62.0,very good
1398,B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",1260.0,2299.0,4.3,55.0,Home&Kitchen,Kettles&HotWaterDispensers,45.0,excellent
1399,B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",1099.0,1500.0,4.5,1065.0,Home&Kitchen,CoffeePresses,27.0,excellent
1400,B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),1928.0,2590.0,4.0,2377.0,Home&Kitchen,SandwichMakers,26.0,excellent
1401,B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",3249.0,6299.0,3.9,2569.0,Home&Kitchen,StorageWaterHeaters,48.0,very good
1402,B00935MGHS,"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",1199.0,1795.0,4.2,5967.0,Home&Kitchen,SandwichMakers,33.0,excellent
1403,B07B5XJ572,iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver),1456.0,3190.0,4.1,1776.0,Home&Kitchen,Kettles&HotWaterDispensers,54.0,excellent
1404,B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),3349.0,4799.0,3.7,4200.0,Home&Kitchen,JuicerMixerGrinders,30.0,very good
1406,B07GLS2563,"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver",1199.0,1899.0,4.2,3858.0,Home&Kitchen,Kettles&HotWaterDispensers,37.0,excellent
1408,B0B59K1C8F,Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,179.0,799.0,3.6,101.0,Home&Kitchen,"Irons,Steamers&Accessories",78.0,very good
1409,B06Y36JKC3,Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),149.0,300.0,4.1,4074.0,Home&Kitchen,CoffeeMakerAccessories,50.0,excellent
1411,B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",379.0,389.0,4.2,3739.0,Home&Kitchen,DigitalKitchenScales,3.0,excellent
1413,B09MFR93KS,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",3041.67,5999.0,4.0,777.0,Home&Kitchen,MixerGrinders,49.0,excellent
1414,B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,1745.0,2400.0,4.2,14160.0,Home&Kitchen,HandBlenders,27.0,excellent
1415,B0756KCV5K,Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),3180.0,5295.0,4.2,6919.0,Home&Kitchen,InductionCooktop,40.0,excellent
1417,B09HS1NDRQ,"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",390.0,799.0,3.8,287.0,Home&Kitchen,LaundryBaskets,51.0,very good
1418,B018SJJ0GE,Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,1999.0,2999.0,4.4,388.0,Home&Kitchen,RotiMakers,33.0,excellent
1419,B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",1624.0,2495.0,4.1,827.0,Home&Kitchen,EggBoilers,35.0,excellent
1420,B01F7B2JCI,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,184.0,450.0,4.2,4971.0,Home&Kitchen,CoffeeMakerAccessories,59.0,excellent
1421,B09NNZ1GF7,"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)",445.0,999.0,4.3,229.0,Home&Kitchen,"Irons,Steamers&Accessories",55.0,excellent
1422,B01CS4A5V4,Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket,699.0,1690.0,4.1,3524.0,Home&Kitchen,FanParts&Accessories,59.0,excellent
1423,B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",1601.0,3890.0,4.2,156.0,Home&Kitchen,InductionCooktop,59.0,excellent
1424,B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,231.0,260.0,4.1,490.0,Home&Kitchen,WaterPurifierAccessories,11.0,excellent
1425,B081RLM75M,LACOPINE Mini Pocket Size Lint Roller (White),369.0,599.0,3.9,82.0,Home&Kitchen,"Irons,Steamers&Accessories",38.0,very good
1426,B07SYYVP69,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",809.0,1950.0,3.9,710.0,Home&Kitchen,Kettles&HotWaterDispensers,59.0,very good
1427,B0BDZWMGZ1,Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof ABS Body | Heavy Duty Motor With Nano - Grinding Technology,1199.0,2990.0,3.8,133.0,Home&Kitchen,MixerGrinders,60.0,very good
1429,B09WF4Q7B3,"Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot",1799.0,2599.0,3.6,771.0,Home&Kitchen,"Irons,Steamers&Accessories",31.0,very good
1431,B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan (White),1999.0,2360.0,4.2,7801.0,Home&Kitchen,ExhaustFans,15.0,excellent
1433,B08WWKM5HQ,Crompton Highspeed Markle Prime 1200 mm (48 inch) Anti-Dust Ceiling Fan with Energy Efficient 55W Motor (Burgundy),2599.0,4780.0,3.9,898.0,Home&Kitchen,CeilingFans,46.0,very good
1434,B015GX9Y0W,"Lifelong LLWM105 750-Watt Belgian Waffle Maker for Home| Makes 2 Square Shape Waffles| Non-stick Plates| Easy to Use with Indicator Lights (1 Year Warranty, Black)",1199.0,2400.0,3.9,1202.0,Home&Kitchen,WaffleMakers&Irons,50.0,very good
1435,B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",219.0,249.0,4.0,1108.0,Home&Kitchen,LaundryBaskets,12.0,excellent
1436,B0BPBG712X,"Portable, Handy Compact Plug-in Portable Digital Electric Heater Fan Wall-Outlet Handy Air Warmer Blower Adjustable Timer Digital Display Heater for Home/Office/Camper (Black, 400 Watts)",799.0,1199.0,4.4,17.0,Home&Kitchen,FanHeaters,33.0,excellent
1439,B07NPBG1B4,"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",1982.84,3300.0,4.1,5873.0,Home&Kitchen,PedestalFans,40.0,excellent
1440,B01MRARGBW,Eco Crystal J 5 inch Cartridge (Pack of 2),199.0,400.0,4.1,1379.0,Home&Kitchen,WaterPurifierAccessories,50.0,excellent
1441,B07VZYMQNZ,"Borosil Rio 1.5 L Electric Kettle, Stainless Steel Inner Body, Boil Water For Tea, Coffee, Soup, Silver",1180.0,1440.0,4.2,1527.0,Home&Kitchen,Kettles&HotWaterDispensers,18.0,excellent
1442,B01L7C4IU2,Havells Ambrose 1200mm Ceiling Fan (Pearl White Wood),2199.0,3045.0,4.2,2686.0,Home&Kitchen,CeilingFans,28.0,excellent
1443,B09H7JDJCW,"PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium",2999.0,3595.0,4.0,178.0,Home&Kitchen,DripCoffeeMachines,17.0,excellent
1444,B07F6GXNPB,"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel, Ace, 300, Jet Models - Set of 10",253.0,500.0,4.3,2664.0,Home&Kitchen,Vacuums&FloorCare,49.0,excellent
1446,B09NFSHCWN,Hilton Quartz Heater 400/800-Watt ISI 2 Rods Multi Mode Heater Long Lasting Quick Heating Extremely Warm (Grey),1149.0,1899.0,3.5,24.0,Home&Kitchen,ElectricHeaters,39.0,very good
1447,B076VQS87V,Syska SDI-07 1000 W Stellar with Golden American Heritage Soleplate Dry Iron (Blue),457.0,799.0,4.3,1868.0,Home&Kitchen,"Irons,Steamers&Accessories",43.0,excellent
1448,B09LMMFW3S,"IKEA Milk Frother for Your Milk, Coffee,(Cold and hot Drinks), Black",229.0,399.0,3.6,451.0,Home&Kitchen,MilkFrothers,43.0,very good
1450,B0BJYSCWFQ,"Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks (Red)",899.0,1999.0,4.2,39.0,Home&Kitchen,WaffleMakers&Irons,55.0,excellent
1451,B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",1499.0,2199.0,4.4,6531.0,Home&Kitchen,HandMixers,32.0,excellent
1452,B0B8CB7MHW,"KNOWZA Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater (BLACK COFFEE BEATER)",426.0,999.0,4.1,222.0,Home&Kitchen,HandBlenders,57.0,excellent
1453,B07K19NYZ8,Usha Hc 812 T Thermo Fan Room Heater,2320.0,3290.0,3.8,195.0,Home&Kitchen,FanHeaters,29.0,very good
1454,B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",1563.0,3098.0,3.5,2283.0,Home&Kitchen,Sewing&EmbroideryMachines,50.0,very good
1455,B00GHL8VP2,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",3487.77,4990.0,4.1,1127.0,Home&Kitchen,ElectricHeaters,30.0,excellent
1457,B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),2695.0,2695.0,4.4,2518.0,Home&Kitchen,Kettles&HotWaterDispensers,0.0,excellent
1458,B07J9KXQCC,"Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)",949.0,2299.0,3.6,550.0,Home&Kitchen,ElectricHeaters,59.0,very good
